Subject_ID,Age,Handedness,languageCount,musicInstrument,musicPractice,musicTraining,Trial Number,Target Angle,Hand Angle,RT,MT,Hand_Path,target_quadrant,hand_quadrant,formant_correct,frequency_correct,error_type,intended_target_angle,raw_error_from_wrong,angle_error_from_wrong,raw_error,angle_error,correct_target
166111,18,lefth,2,yes,2,"""5-10""",56,45,45.68368807,3649,1800,"{""count"": 108, ""sample_2_x"": 926, ""sample_0_time"": 17, ""sample_4_y"": 253, ""sample_3_y"": 285, ""sample_2_y"": 341, ""last_x"": 1062, ""first_time"": 17, ""sample_1_y"": 387, ""sample_1_time"": 467, ""sample_0_y"": 444, ""sample_0_x"": 861, ""sample_2_time"": 917, ""last_y"": 253, ""sample_3_time"": 1366, ""sample_4_x"": 1062, ""last_time"": 1800, ""sample_3_x"": 1020, ""sample_4_time"": 1800, ""first_y"": 444, ""sample_1_x"": 893, ""first_x"": 861}",Q1 (0-90<U+00B0>),Q1 (0-90<U+00B0>),TRUE,TRUE,Correct,45,0.6836880700000023,0.6836880700000023,0.6836880700000023,0.6836880700000023,TRUE
166111,18,lefth,2,yes,2,"""5-10""",57,135,131.4236656,3666,2200,"{""sample_1_y"": 393, ""first_time"": 16, ""last_y"": 244, ""sample_2_y"": 355, ""last_time"": 2200, ""count"": 132, ""sample_2_time"": 1117, ""first_x"": 866, ""sample_3_y"": 296, ""sample_4_time"": 2200, ""last_x"": 660, ""sample_1_time"": 567, ""first_y"": 448, ""sample_0_time"": 16, ""sample_3_x"": 732, ""sample_4_y"": 244, ""sample_2_x"": 835, ""sample_4_x"": 660, ""sample_1_x"": 882, ""sample_0_x"": 866, ""sample_0_y"": 448, ""sample_3_time"": 1667}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,3.5763344000000075,3.5763344000000075,3.5763344000000075,3.5763344000000075,TRUE
166111,18,lefth,2,yes,2,"""5-10""",58,135,133.7635924,3049,2033,"{""last_x"": 651, ""sample_2_x"": 768, ""last_time"": 2033, ""sample_0_x"": 856, ""sample_1_time"": 516, ""sample_4_y"": 252, ""sample_2_time"": 1032, ""sample_4_x"": 651, ""first_y"": 447, ""sample_3_y"": 300, ""count"": 122, ""first_time"": 16, ""first_x"": 856, ""sample_2_y"": 352, ""sample_3_x"": 698, ""sample_0_time"": 16, ""sample_3_time"": 1533, ""sample_4_time"": 2033, ""sample_0_y"": 447, ""last_y"": 252, ""sample_1_x"": 829, ""sample_1_y"": 396}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,1.2364076000000068,1.2364076000000068,1.2364076000000068,1.2364076000000068,TRUE
166111,18,lefth,2,yes,2,"""5-10""",59,45,55.07158875,2800,2581,"{""sample_4_y"": 223, ""sample_3_y"": 255, ""sample_3_time"": 1949, ""sample_4_time"": 2581, ""sample_0_x"": 841, ""sample_0_time"": 15, ""first_y"": 455, ""first_time"": 15, ""sample_0_y"": 455, ""last_y"": 223, ""sample_3_x"": 968, ""sample_1_time"": 648, ""sample_2_x"": 889, ""sample_1_x"": 836, ""sample_4_x"": 1024, ""sample_1_y"": 389, ""count"": 155, ""first_x"": 841, ""last_time"": 2581, ""sample_2_y"": 315, ""sample_2_time"": 1298, ""last_x"": 1024}",Q1 (0-90<U+00B0>),Q1 (0-90<U+00B0>),TRUE,TRUE,Correct,45,10.071588749999997,10.071588749999997,10.071588749999997,10.071588749999997,TRUE
166111,18,lefth,2,yes,2,"""5-10""",60,45,51.97276929,2833,3500,"{""sample_3_y"": 199, ""sample_4_y"": 231, ""sample_4_x"": 1038, ""last_time"": 3500, ""sample_2_x"": 868, ""sample_2_time"": 1833, ""sample_3_x"": 893, ""sample_1_time"": 833, ""sample_1_y"": 366, ""sample_1_x"": 852, ""last_y"": 231, ""sample_2_y"": 242, ""sample_4_time"": 3500, ""sample_3_time"": 2700, ""last_x"": 1038, ""first_time"": 16, ""first_y"": 446, ""count"": 196, ""sample_0_time"": 16, ""first_x"": 843, ""sample_0_y"": 446, ""sample_0_x"": 843}",Q1 (0-90<U+00B0>),Q1 (0-90<U+00B0>),TRUE,TRUE,Correct,45,6.972769290000002,6.972769290000002,6.972769290000002,6.972769290000002,TRUE
166111,18,lefth,2,yes,2,"""5-10""",61,135,134.4517318,2899,1516,"{""sample_3_x"": 710, ""count"": 91, ""sample_0_time"": 16, ""last_y"": 254, ""last_time"": 1516, ""sample_1_y"": 392, ""sample_1_x"": 808, ""sample_3_y"": 326, ""sample_0_y"": 447, ""sample_3_time"": 1149, ""sample_0_x"": 848, ""sample_1_time"": 383, ""sample_4_x"": 648, ""sample_2_y"": 363, ""sample_2_x"": 762, ""sample_2_time"": 766, ""first_y"": 447, ""first_time"": 16, ""sample_4_y"": 254, ""last_x"": 648, ""sample_4_time"": 1516, ""first_x"": 848}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,0.5482681999999954,0.5482681999999954,0.5482681999999954,0.5482681999999954,TRUE
166111,18,lefth,2,yes,2,"""5-10""",62,315,316.6444033,2982,2049,"{""sample_2_time"": 1033, ""last_y"": 668, ""sample_2_y"": 517, ""sample_0_y"": 457, ""sample_1_y"": 477, ""sample_2_x"": 964, ""first_x"": 876, ""count"": 123, ""sample_1_time"": 516, ""sample_0_time"": 16, ""sample_3_x"": 1022, ""last_x"": 1070, ""last_time"": 2049, ""first_y"": 457, ""sample_4_time"": 2049, ""sample_4_y"": 668, ""first_time"": 16, ""sample_1_x"": 928, ""sample_4_x"": 1070, ""sample_0_x"": 876, ""sample_3_y"": 596, ""sample_3_time"": 1549}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,1.6444033000000218,1.6444033000000218,1.6444033000000218,1.6444033000000218,TRUE
166111,18,lefth,2,yes,2,"""5-10""",63,135,133.7635924,3248,1700,"{""last_y"": 252, ""sample_4_time"": 1699, ""sample_4_x"": 651, ""sample_1_x"": 829, ""sample_4_y"": 252, ""last_time"": 1699, ""first_time"": 17, ""first_y"": 445, ""sample_2_time"": 866, ""sample_2_x"": 780, ""sample_1_y"": 401, ""sample_1_time"": 433, ""sample_0_y"": 445, ""sample_0_time"": 17, ""sample_3_x"": 710, ""sample_0_x"": 853, ""count"": 102, ""sample_3_y"": 335, ""first_x"": 853, ""sample_3_time"": 1283, ""last_x"": 651, ""sample_2_y"": 373}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,1.2364076000000068,1.2364076000000068,1.2364076000000068,1.2364076000000068,TRUE
166111,18,lefth,2,yes,2,"""5-10""",64,315,318.4308922,2849,2233,"{""sample_0_y"": 463, ""sample_4_y"": 661, ""sample_4_time"": 2233, ""sample_3_time"": 1682, ""sample_1_time"": 565, ""sample_0_time"": 16, ""sample_1_x"": 953, ""sample_4_x"": 1076, ""last_time"": 2233, ""count"": 134, ""last_x"": 1076, ""sample_3_y"": 630, ""sample_1_y"": 504, ""sample_2_time"": 1133, ""first_y"": 463, ""first_x"": 875, ""sample_3_x"": 1057, ""last_y"": 661, ""first_time"": 16, ""sample_2_y"": 551, ""sample_2_x"": 999, ""sample_0_x"": 875}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,3.4308922000000166,3.4308922000000166,3.4308922000000166,3.4308922000000166,TRUE
166111,18,lefth,2,yes,2,"""5-10""",65,135,131.5854455,3182,2000,"{""last_y"": 243, ""sample_2_time"": 1017, ""last_x"": 658, ""sample_0_x"": 841, ""sample_1_time"": 516, ""sample_1_y"": 393, ""sample_3_x"": 715, ""sample_3_time"": 1517, ""sample_2_y"": 342, ""first_y"": 451, ""sample_2_x"": 759, ""sample_4_y"": 243, ""sample_1_x"": 799, ""sample_4_x"": 658, ""sample_4_time"": 2000, ""last_time"": 2000, ""sample_0_time"": 17, ""first_x"": 841, ""sample_3_y"": 314, ""count"": 120, ""sample_0_y"": 451, ""first_time"": 17}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,3.4145545000000084,3.4145545000000084,3.4145545000000084,3.4145545000000084,TRUE
166111,18,lefth,2,yes,2,"""5-10""",66,225,224.7258596,3016,1750,"{""count"": 105, ""sample_0_y"": 470, ""first_y"": 470, ""sample_1_y"": 515, ""first_x"": 835, ""sample_3_time"": 1317, ""sample_4_x"": 645, ""sample_2_y"": 567, ""last_y"": 673, ""sample_1_x"": 777, ""last_x"": 645, ""sample_4_time"": 1750, ""sample_0_time"": 16, ""sample_3_x"": 682, ""sample_4_y"": 673, ""sample_0_x"": 835, ""first_time"": 16, ""sample_1_time"": 450, ""sample_2_time"": 884, ""sample_2_x"": 725, ""last_time"": 1750, ""sample_3_y"": 620}",Q3 (180-270<U+00B0>),Q3 (180-270<U+00B0>),TRUE,TRUE,Correct,225,0.2741403999999932,0.2741403999999932,0.2741403999999932,0.2741403999999932,TRUE
166111,18,lefth,2,yes,2,"""5-10""",67,315,319.6724428,3016,1500,"{""sample_1_x"": 963, ""sample_2_y"": 565, ""sample_1_time"": 383, ""sample_4_y"": 656, ""last_x"": 1080, ""sample_0_y"": 467, ""sample_4_time"": 1500, ""last_y"": 656, ""sample_3_x"": 1033, ""first_time"": 16, ""first_x"": 884, ""sample_0_x"": 884, ""sample_3_y"": 606, ""sample_2_x"": 1003, ""first_y"": 467, ""count"": 90, ""sample_0_time"": 16, ""sample_4_x"": 1080, ""sample_2_time"": 767, ""sample_3_time"": 1133, ""last_time"": 1500, ""sample_1_y"": 523}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,4.672442799999999,4.672442799999999,4.672442799999999,4.672442799999999,TRUE
166111,18,lefth,2,yes,2,"""5-10""",68,225,316.636577,3050,1648,"{""sample_2_x"": 968, ""last_time"": 1648, ""sample_2_time"": 831, ""sample_4_time"": 1648, ""sample_1_x"": 934, ""sample_4_x"": 1071, ""first_y"": 490, ""last_y"": 669, ""last_x"": 1071, ""sample_3_x"": 1012, ""first_time"": 14, ""sample_3_y"": 642, ""sample_4_y"": 669, ""sample_3_time"": 1249, ""count"": 99, ""sample_0_y"": 490, ""first_x"": 871, ""sample_0_time"": 14, ""sample_2_y"": 595, ""sample_1_time"": 414, ""sample_0_x"": 871, ""sample_1_y"": 568}",Q3 (180-270<U+00B0>),Q4 (270-360<U+00B0>),FALSE,TRUE,Formant,315,1.6365769999999884,1.6365769999999884,91.63657699999999,91.63657699999999,FALSE
166111,18,lefth,2,yes,2,"""5-10""",69,315,314.8632562,3133,2933,"{""sample_0_x"": 860, ""sample_2_time"": 1499, ""first_x"": 860, ""sample_3_y"": 562, ""sample_4_x"": 1064, ""sample_2_y"": 505, ""sample_4_time"": 2933, ""first_time"": 15, ""last_x"": 1064, ""sample_3_x"": 942, ""sample_1_time"": 733, ""last_time"": 2933, ""sample_4_y"": 675, ""sample_0_time"": 15, ""sample_0_y"": 511, ""count"": 174, ""last_y"": 675, ""sample_2_x"": 869, ""sample_1_y"": 624, ""first_y"": 511, ""sample_3_time"": 2216, ""sample_1_x"": 954}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,0.13674379999997655,0.13674379999997655,0.13674379999997655,0.13674379999997655,TRUE
166111,18,lefth,2,yes,2,"""5-10""",70,225,321.3099565,2931,1733,"{""first_time"": 16, ""sample_3_y"": 595, ""first_x"": 880, ""last_time"": 1733, ""sample_3_time"": 1316, ""sample_1_y"": 515, ""sample_4_x"": 1086, ""count"": 104, ""first_y"": 471, ""sample_0_y"": 471, ""sample_2_x"": 1016, ""sample_1_time"": 449, ""sample_2_y"": 561, ""sample_4_y"": 650, ""last_y"": 650, ""last_x"": 1086, ""sample_1_x"": 979, ""sample_2_time"": 883, ""sample_4_time"": 1733, ""sample_3_x"": 1044, ""sample_0_time"": 16, ""sample_0_x"": 880}",Q3 (180-270<U+00B0>),Q4 (270-360<U+00B0>),FALSE,TRUE,Formant,315,6.309956499999998,6.309956499999998,96.3099565,96.3099565,FALSE
166111,18,lefth,2,yes,2,"""5-10""",71,225,317.050286,3264,1483,"{""first_time"": 17, ""last_x"": 1072, ""sample_0_x"": 880, ""count"": 89, ""sample_2_x"": 985, ""sample_4_time"": 1483, ""last_y"": 667, ""sample_3_x"": 1011, ""sample_1_time"": 383, ""sample_0_time"": 17, ""sample_4_y"": 667, ""sample_3_y"": 604, ""sample_2_time"": 749, ""sample_0_y"": 482, ""sample_3_time"": 1116, ""sample_2_y"": 583, ""last_time"": 1483, ""sample_1_y"": 543, ""first_x"": 880, ""first_y"": 482, ""sample_4_x"": 1072, ""sample_1_x"": 946}",Q3 (180-270<U+00B0>),Q4 (270-360<U+00B0>),FALSE,TRUE,Formant,315,2.0502860000000283,2.0502860000000283,92.05028600000003,92.05028600000003,FALSE
166111,18,lefth,2,yes,2,"""5-10""",72,45,48.30186567,2966,2166,"{""sample_1_y"": 382, ""sample_2_x"": 939, ""count"": 130, ""last_x"": 1051, ""first_x"": 860, ""sample_0_y"": 444, ""first_y"": 444, ""last_time"": 2166, ""sample_0_time"": 15, ""sample_1_x"": 890, ""sample_4_time"": 2166, ""sample_0_x"": 860, ""sample_2_time"": 1099, ""sample_2_y"": 324, ""sample_4_y"": 245, ""sample_3_time"": 1633, ""sample_3_y"": 286, ""sample_3_x"": 985, ""last_y"": 245, ""first_time"": 15, ""sample_1_time"": 549, ""sample_4_x"": 1051}",Q1 (0-90<U+00B0>),Q1 (0-90<U+00B0>),TRUE,TRUE,Correct,45,3.301865669999998,3.301865669999998,3.301865669999998,3.301865669999998,TRUE
166111,18,lefth,2,yes,2,"""5-10""",73,315,314.7258596,2898,1866,"{""first_y"": 469, ""last_time"": 1866, ""sample_1_y"": 514, ""sample_0_x"": 877, ""sample_4_x"": 1063, ""sample_1_x"": 938, ""sample_4_time"": 1866, ""last_y"": 675, ""first_time"": 16, ""sample_3_x"": 1008, ""count"": 112, ""sample_4_y"": 675, ""sample_2_y"": 563, ""sample_2_time"": 949, ""sample_2_x"": 973, ""sample_3_time"": 1416, ""sample_1_time"": 483, ""sample_0_y"": 469, ""sample_3_y"": 618, ""first_x"": 877, ""last_x"": 1063, ""sample_0_time"": 16}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,0.2741404000000216,0.2741404000000216,0.2741404000000216,0.2741404000000216,TRUE
166111,18,lefth,2,yes,2,"""5-10""",74,225,318.4145545,2699,3500,"{""sample_0_time"": 17, ""sample_4_y"": 662, ""sample_4_x"": 1077, ""sample_1_y"": 537, ""count"": 198, ""sample_2_y"": 474, ""sample_4_time"": 3500, ""sample_0_x"": 874, ""sample_0_y"": 468, ""sample_1_x"": 946, ""sample_3_y"": 571, ""first_y"": 468, ""first_x"": 874, ""sample_2_time"": 1767, ""last_y"": 662, ""sample_1_time"": 833, ""sample_3_x"": 957, ""first_time"": 17, ""sample_3_time"": 2683, ""sample_2_x"": 862, ""last_x"": 1077, ""last_time"": 3500}",Q3 (180-270<U+00B0>),Q4 (270-360<U+00B0>),FALSE,TRUE,Formant,315,3.4145545000000084,3.4145545000000084,93.41455450000001,93.41455450000001,FALSE
166111,18,lefth,2,yes,2,"""5-10""",75,225,307.8409196,2749,1333,"{""sample_2_y"": 593, ""sample_3_time"": 1016, ""sample_0_y"": 485, ""sample_2_time"": 683, ""first_y"": 485, ""count"": 80, ""last_y"": 698, ""first_x"": 859, ""sample_1_time"": 350, ""last_x"": 1036, ""sample_2_x"": 913, ""last_time"": 1333, ""first_time"": 16, ""sample_1_y"": 531, ""sample_4_y"": 698, ""sample_1_x"": 879, ""sample_0_time"": 16, ""sample_4_x"": 1036, ""sample_3_y"": 657, ""sample_3_x"": 985, ""sample_4_time"": 1333, ""sample_0_x"": 859}",Q3 (180-270<U+00B0>),Q4 (270-360<U+00B0>),FALSE,TRUE,Formant,315,7.1590803999999935,7.1590803999999935,82.8409196,82.8409196,FALSE
166111,18,lefth,2,yes,2,"""5-10""",76,315,226.785621,2849,2100,"{""last_x"": 653, ""sample_1_y"": 545, ""sample_0_x"": 871, ""first_x"": 871, ""last_y"": 680, ""sample_2_time"": 1066, ""sample_4_y"": 680, ""sample_3_x"": 717, ""sample_4_x"": 653, ""count"": 126, ""last_time"": 2100, ""sample_3_time"": 1583, ""sample_0_time"": 17, ""sample_3_y"": 636, ""sample_1_x"": 886, ""sample_4_time"": 2100, ""sample_1_time"": 533, ""first_time"": 17, ""sample_2_x"": 795, ""sample_2_y"": 582, ""first_y"": 482, ""sample_0_y"": 482}",Q4 (270-360<U+00B0>),Q3 (180-270<U+00B0>),FALSE,TRUE,Formant,225,1.785620999999992,1.785620999999992,88.21437900000001,88.21437900000001,FALSE
166111,18,lefth,2,yes,2,"""5-10""",77,135,135.5456576,3115,1734,"{""last_y"": 257, ""sample_3_y"": 302, ""first_y"": 443, ""last_time"": 1733, ""sample_3_x"": 684, ""last_x"": 643, ""sample_1_time"": 450, ""sample_2_y"": 342, ""first_time"": 16, ""sample_2_x"": 734, ""first_x"": 845, ""sample_4_time"": 1733, ""count"": 104, ""sample_4_y"": 257, ""sample_3_time"": 1317, ""sample_0_x"": 845, ""sample_1_y"": 399, ""sample_1_x"": 797, ""sample_4_x"": 643, ""sample_0_time"": 16, ""sample_2_time"": 883, ""sample_0_y"": 443}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,0.5456575999999984,0.5456575999999984,0.5456575999999984,0.5456575999999984,TRUE
166111,18,lefth,2,yes,2,"""5-10""",78,315,314.8626003,3082,1883,"{""sample_2_y"": 595, ""last_time"": 1883, ""sample_2_time"": 949, ""sample_0_y"": 473, ""last_y"": 674, ""sample_0_x"": 875, ""last_x"": 1063, ""sample_4_y"": 674, ""sample_3_y"": 640, ""sample_4_time"": 1883, ""sample_1_time"": 483, ""sample_0_time"": 15, ""sample_2_x"": 992, ""first_y"": 473, ""sample_1_y"": 516, ""sample_3_x"": 1035, ""first_x"": 875, ""sample_4_x"": 1063, ""sample_3_time"": 1416, ""sample_1_x"": 929, ""count"": 113, ""first_time"": 15}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,0.13739970000000312,0.13739970000000312,0.13739970000000312,0.13739970000000312,TRUE
166111,18,lefth,2,yes,2,"""5-10""",79,135,135.9617093,3117,1833,"{""sample_3_y"": 296, ""sample_0_x"": 838, ""sample_4_y"": 260, ""sample_4_x"": 643, ""sample_1_x"": 781, ""sample_1_time"": 467, ""sample_2_x"": 753, ""first_y"": 448, ""sample_0_y"": 448, ""sample_1_y"": 361, ""sample_2_y"": 346, ""last_time"": 1833, ""sample_0_time"": 16, ""sample_3_time"": 1383, ""first_x"": 838, ""last_y"": 260, ""count"": 110, ""first_time"": 16, ""sample_4_time"": 1833, ""sample_2_time"": 933, ""last_x"": 643, ""sample_3_x"": 703}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,0.9617092999999954,0.9617092999999954,0.9617092999999954,0.9617092999999954,TRUE
166111,18,lefth,2,yes,2,"""5-10""",80,135,138.8506388,2832,1933,"{""sample_1_x"": 784, ""last_x"": 633, ""sample_4_time"": 1933, ""first_x"": 831, ""first_time"": 16, ""sample_1_time"": 499, ""sample_0_y"": 460, ""last_y"": 271, ""sample_2_y"": 369, ""first_y"": 460, ""sample_4_x"": 633, ""sample_0_x"": 831, ""sample_4_y"": 271, ""sample_3_y"": 316, ""sample_3_x"": 669, ""last_time"": 1933, ""sample_1_y"": 434, ""sample_2_time"": 983, ""sample_2_x"": 715, ""count"": 116, ""sample_0_time"": 16, ""sample_3_time"": 1466}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,3.850638800000013,3.850638800000013,3.850638800000013,3.850638800000013,TRUE
166111,18,lefth,2,yes,2,"""5-10""",81,315,227.6087947,3132,3167,"{""sample_2_y"": 466, ""sample_0_time"": 17, ""first_y"": 457, ""first_x"": 836, ""sample_3_time"": 2417, ""sample_0_y"": 457, ""sample_1_time"": 766, ""count"": 182, ""sample_4_time"": 3166, ""sample_4_x"": 656, ""sample_3_y"": 595, ""sample_3_x"": 775, ""sample_2_time"": 1632, ""last_y"": 683, ""sample_4_y"": 683, ""first_time"": 17, ""sample_0_x"": 836, ""sample_1_y"": 533, ""last_time"": 3166, ""sample_2_x"": 840, ""sample_1_x"": 767, ""last_x"": 656}",Q4 (270-360<U+00B0>),Q3 (180-270<U+00B0>),FALSE,TRUE,Formant,225,2.6087947000000042,2.6087947000000042,87.3912053,87.3912053,FALSE
166111,18,lefth,2,yes,2,"""5-10""",82,315,314.0382907,2881,1734,"{""sample_2_y"": 603, ""sample_3_y"": 646, ""sample_1_x"": 918, ""sample_3_time"": 1317, ""count"": 104, ""sample_3_x"": 1025, ""sample_2_time"": 883, ""last_x"": 1060, ""sample_4_x"": 1060, ""sample_1_y"": 539, ""last_time"": 1733, ""sample_4_y"": 677, ""first_y"": 478, ""first_x"": 871, ""sample_0_time"": 17, ""first_time"": 17, ""sample_2_x"": 977, ""sample_0_y"": 478, ""sample_0_x"": 871, ""sample_1_time"": 450, ""sample_4_time"": 1733, ""last_y"": 677}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,0.9617092999999954,0.9617092999999954,0.9617092999999954,0.9617092999999954,TRUE
166111,18,lefth,2,yes,2,"""5-10""",83,315,317.060111,2816,1750,"{""sample_0_time"": 15, ""sample_0_x"": 880, ""sample_1_time"": 449, ""sample_0_y"": 458, ""sample_4_y"": 666, ""sample_2_y"": 579, ""sample_3_time"": 1316, ""sample_1_y"": 520, ""last_time"": 1749, ""sample_2_x"": 1008, ""first_y"": 458, ""count"": 105, ""last_x"": 1071, ""sample_4_x"": 1071, ""last_y"": 666, ""sample_3_x"": 1044, ""sample_2_time"": 883, ""sample_1_x"": 957, ""sample_4_time"": 1749, ""first_x"": 880, ""sample_3_y"": 655, ""first_time"": 15}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,2.0601110000000062,2.0601110000000062,2.0601110000000062,2.0601110000000062,TRUE
166111,18,lefth,2,yes,2,"""5-10""",84,315,315,2765,1984,"{""sample_3_x"": 1017, ""sample_2_y"": 576, ""sample_3_y"": 618, ""sample_2_time"": 1000, ""first_y"": 472, ""sample_1_time"": 500, ""sample_2_x"": 979, ""sample_4_x"": 1064, ""first_time"": 17, ""sample_4_time"": 1984, ""first_x"": 878, ""sample_0_x"": 878, ""sample_3_time"": 1500, ""last_x"": 1064, ""last_time"": 1984, ""sample_4_y"": 674, ""sample_0_y"": 472, ""sample_0_time"": 17, ""sample_1_y"": 506, ""last_y"": 674, ""count"": 119, ""sample_1_x"": 940}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,0,0,0,0,TRUE
166111,18,lefth,2,yes,2,"""5-10""",85,315,319.1247666,3148,2650,"{""first_time"": 17, ""sample_0_y"": 468, ""sample_3_x"": 1027, ""sample_3_y"": 624, ""sample_3_time"": 2000, ""last_y"": 658, ""sample_2_time"": 1333, ""sample_1_y"": 492, ""count"": 159, ""sample_2_x"": 972, ""last_time"": 2650, ""sample_4_y"": 658, ""sample_4_x"": 1078, ""sample_0_x"": 874, ""sample_0_time"": 17, ""first_y"": 468, ""sample_1_time"": 667, ""last_x"": 1078, ""sample_2_y"": 563, ""sample_1_x"": 914, ""sample_4_time"": 2650, ""first_x"": 874}",Q4 (270-360<U+00B0>),Q4 (270-360<U+00B0>),TRUE,TRUE,Correct,315,4.124766599999987,4.124766599999987,4.124766599999987,4.124766599999987,TRUE
166111,18,lefth,2,yes,2,"""5-10""",86,135,131.9727548,2999,1815,"{""first_y"": 440, ""sample_3_time"": 1383, ""sample_0_time"": 15, ""sample_3_y"": 310, ""sample_4_x"": 658, ""sample_1_y"": 386, ""sample_0_y"": 440, ""count"": 105, ""last_x"": 658, ""sample_2_y"": 356, ""sample_1_time"": 449, ""sample_4_y"": 246, ""sample_1_x"": 826, ""first_time"": 15, ""sample_3_x"": 739, ""sample_2_time"": 883, ""sample_0_x"": 855, ""first_x"": 855, ""last_time"": 1815, ""sample_2_x"": 789, ""last_y"": 246, ""sample_4_time"": 1815}",Q2 (90-180<U+00B0>),Q2 (90-180<U+00B0>),TRUE,TRUE,Correct,135,3.02724520000001,3.02724520000001,3.02724520000001,3.02724520000001,TRUE
166111,18,lefth,2,yes,2,"""5-10""",87,225,227.3233754,3131,1949,"{""sample_3_x"": 712, ""last_time"": 1949, ""count"": 117, ""sample_3_time"": 1467, ""sample_1_x"": 846, ""sample_2_time"": 983, ""first_time"": 16, ""sample_0_time"": 16, ""sample_1_time"": 500, ""sample_3_y"": 635, ""sample_4_x"": 654, ""sample_2_y"": 586, ""sample_2_x"": 777, ""sample_0_x"": 858, ""last_y"": 683, ""sample_4_y"": 683, ""first_y"": 483, ""sample_1_y"": 542, ""last_x"": 654, ""sample_4_time"": 1949, ""sample_0_y"": 483, ""first_x"": 858}",Q3 (180-270<U+00B0>),Q3 (180-270<U+00B0>),TRUE,TRUE,Correct,225,2.3233754000000033,2.3233754000000033,2.3233754000000033,2.3233754000000033,TRUE
166111,18,lefth,2,yes,2,"""5-10""",88,225,225.822371,3099,1999,"{""sample_2_y"": 605, ""count"": 120, ""first_time"": 16, ""first_x"": 847, ""sample_2_x"": 741, ""last_y"": 677, ""sample_3_time"": 1515, ""first_y"": 484, ""sample_3_x"": 687, ""sample_1_time"": 515, ""sample_0_time"": 16, ""last_x"": 649, ""sample_2_time"": 1015, ""sample_0_x"": 847, ""sample_3_y"": 652, ""last_time"": 1999, ""sample_1_y"": 539, ""sample_0_y"": 484, ""sample_1_x"": 817, ""sample_4_x"": 649, ""sample_4_y"": 677, ""sample_4_time"": 1999}",Q3 (180-270<U+00B0>),Q3 (180-270<U+00B0>),TRUE,TRUE,Correct,225,0.822371000000004,0.822371000000004,0.822371000000004,0.822371000000004,TRUE
166111,18,lefth,2,yes,2,"""5-10""",89,45,49.50325958,2798,2017,"{""sample_3_x"": 961, ""sample_2_x"": 904, ""sample_2_y"": 315, ""last_time"": 2017, ""sample_3_time"": 1517, ""sample_1_time"": 517, ""sample_2_time"": 1017, ""sample_0_x"": 839, ""last_x"": 1048, ""sample_4_y"": 239, ""last_y"": 239, ""sample_1_x"": 845, ""sample_3_y"": 280, ""count"": 121, ""sample_0_time"": 17, ""sample_1_y"": 382, ""sample_0_y"": 450, ""sample_4_time"": 2017, ""sample_4_x"": 1048, ""first_x"": 839, ""first_time"": 17, ""first_y"": 450}",Q1 (0-90<U+00B0>),Q1 (0-90<U+00B0>),TRUE,TRUE,Correct,45,4.503259579999998,4.503259579999998,4.503259579999998,4.503259579999998,TRUE
166111,18,lefth,2,yes,2,"""5-10""",90,225,226.2364076,3365,2150,"{""sample_4_time"": 2150, ""count"": 129, ""last_time"": 2150, ""first_y"": 481, ""last_x"": 651, ""sample_2_time"": 1083, ""sample_0_x"": 844, ""first_x"": 844, ""sample_0_time"": 16, ""sample_0_y"": 481, ""last_y"": 678, ""sample_4_y"": 678, ""sample_2_y"": 562, ""sample_1_x"": 820, ""sample_3_time"": 1616, ""sample_2_x"": 782, ""sample_1_time"": 550, ""sample_4_x"": 651, ""first_time"": 16, ""sample_1_y"": 526, ""sample_3_x"": 695, ""sample_3_y"": 641}",Q3 (180-270<U+00B0>),Q3 (180-270<U+00B0>),TRUE,TRUE,Correct,225,1.2364076000000068,1.2364076000000068,1.2364076000000068,1.2364076000000068,TRUE
